c#type,bothCommentAndArchive,bothDisandKeyInMeta,divCount,externalLinks,forumFreqWordCount,hasBlogWordInMetaData,hasBlogWordInURL,hasCommentBox,hasFeed,hasForumWordInMetaData,hasForumWordInURL,hasMetaDis,hasMetaKeywords,hasPostsArchive,imgCount,imgToParaRatio,intLinkToExtLinkRatio,internalLinks,itemToListRatio,largeImgCount,listCount,listItemCount,orgFreqWordCount,paraCount,rowCount,rowToTableRatio,smallParaCount,tableCount,totLinks,wordCount,wordToParaRatio
Blogs,TRUE,FALSE,199,355,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,292,3.87,1.08,383,5.66,23,116,656,0,89,0,0,110,0,738,7837,88.06
Blogs,FALSE,FALSE,817,96,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,52,0.49,3.93,377,5.6,41,5,28,0,20,0,0,70,0,473,2433,121.65
Blogs,FALSE,TRUE,324,26,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,49,1.85,12.35,321,5.3,26,47,249,1,48,0,0,69,0,347,4138,86.21
Blogs,TRUE,FALSE,193,56,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,62,0.42,2.04,114,6.6,50,5,33,0,21,1,1,56,1,170,2146,102.19
Blogs,TRUE,FALSE,673,102,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,47,1.22,2.69,274,4.8,27,15,72,0,33,0,0,88,0,376,3120,94.55
Blogs,FALSE,FALSE,97,129,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,0.61,0.72,93,0,31,0,0,0,19,0,0,49,0,222,1781,93.74
Blogs,TRUE,FALSE,143,130,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,19,20,1.03,134,6.42,1,12,77,0,20,6,3,70,2,264,2731,136.55
Blogs,FALSE,FALSE,136,1,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,31,0,124,124,8,14,3,24,1,0,0,0,54,0,125,1054,0
Blogs,FALSE,FALSE,14,116,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24,5.86,1.59,185,9.78,22,18,176,7,129,0,0,114,0,301,9344,72.43
Blogs,FALSE,FALSE,28,18,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,5,2.5,45,0,6,0,0,0,30,3,1,29,3,63,2284,76.13
Blogs,FALSE,FALSE,8,31,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,15,7,2.81,87,5.42,1,19,103,1,7,7,3.5,16,2,118,707,101
Blogs,FALSE,FALSE,91,92,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,17,2,1.91,176,4.88,6,16,78,0,12,0,0,29,0,268,2031,169.25
Blogs,TRUE,FALSE,114,68,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,27,10,4.88,332,40.43,2,7,283,0,20,4,2,48,2,400,2779,138.95
Blogs,FALSE,FALSE,78,166,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,4.5,0.43,71,3.67,20,9,33,4,90,0,0,112,0,237,7774,86.38
Blogs,TRUE,FALSE,889,69,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,96,0.34,7.8,538,5,85,6,30,1,29,0,0,116,0,607,3226,111.24
Blogs,FALSE,FALSE,13,38,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37,10.17,4.68,178,0,6,0,10,2,61,67,3.72,71,18,216,6360,104.26
Blogs,FALSE,FALSE,11,83,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,97,0.77,64,7.67,1,3,23,10,97,0,0,98,0,147,7597,78.32
Blogs,TRUE,TRUE,226,507,12,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,320,0.27,1.12,569,12.74,306,43,548,0,82,9,3,121,3,1076,10097,123.13
Blogs,TRUE,TRUE,62,29,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,5,11,5.66,164,12.27,1,11,135,1,11,1,0.5,18,2,193,1107,100.64
Blogs,FALSE,FALSE,462,450,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,47,1.15,0.13,57,0,13,0,0,0,15,1,1,126,1,507,3406,227.07
Blogs,FALSE,TRUE,61,43,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,15,0.44,0.4,17,5.33,9,3,16,2,4,16,4,34,4,60,706,176.5
Blogs,FALSE,FALSE,13,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1,0,0,0,0,10,1.67,0,6,1,4,0
Blogs,FALSE,FALSE,811,62,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,57,0.59,7.11,441,6,46,5,30,0,27,0,0,74,0,503,2820,104.44
Blogs,FALSE,TRUE,61,43,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,15,0.44,0.4,17,5.33,9,3,16,2,4,16,4,34,4,60,706,176.5
Blogs,TRUE,FALSE,128,96,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,24,2,0.61,59,7.7,5,10,77,2,10,0,0,41,0,155,1911,191.1
Blogs,FALSE,FALSE,126,202,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,32,1,203,5.25,1,4,21,0,32,0,0,72,0,405,3579,111.84
Blogs,FALSE,FALSE,143,179,17,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,18,1.5,269,70.5,6,4,282,0,108,8,1.6,105,5,448,9109,84.34
Blogs,FALSE,TRUE,2,22,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,13,0.17,0,0,0,12,0,0,0,2,7,1.17,4,6,22,313,156.5
Blogs,FALSE,FALSE,5,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,3,0,0,0,0,0,0,0,0,3,0,6,50,0
Blogs,FALSE,FALSE,0,27,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,83,4.33,8.19,221,0,3,0,0,0,13,88,1.76,63,50,248,1973,151.77
Blogs,FALSE,FALSE,16,52,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,6,0.02,1,0,1,0,0,0,6,8,8,9,1,53,483,80.5
Blogs,TRUE,FALSE,235,1105,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,173,0,2,10.5,1,4,42,9,173,6,6,456,1,1107,17668,102.13
Blogs,FALSE,TRUE,687,144,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,100,0.27,3.92,565,4.58,71,96,440,2,19,0,0,131,0,709,3122,164.32
Blogs,FALSE,TRUE,64,22,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,0,2.23,49,5.67,7,3,17,1,0,0,0,7,0,71,141,0
Blogs,FALSE,FALSE,78,166,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,4.5,0.43,71,3.67,20,9,33,4,90,0,0,112,0,237,7774,86.38
Blogs,TRUE,FALSE,257,223,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,1.13,251,1.33,0,153,204,1,30,0,0,113,0,474,3797,126.57
Blogs,FALSE,TRUE,203,38,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,69,13.25,1.11,42,0,4,0,0,4,53,9,3,67,3,80,5362,101.17
Blogs,TRUE,FALSE,97,160,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,25,0.58,0.01,1,7.33,24,12,88,0,14,0,0,31,0,161,1506,107.57
Blogs,FALSE,FALSE,128,95,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16,6.8,0.71,67,7.8,15,5,39,3,102,0,0,154,0,162,7793,76.4
Blogs,FALSE,FALSE,83,92,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,24,6.45,3.57,328,14.06,22,16,225,11,142,0,0,77,0,420,9829,69.22
Blogs,TRUE,FALSE,33,86,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,1,86,9.63,0,24,231,1,130,0,0,89,0,172,9410,72.38
Blogs,FALSE,FALSE,97,302,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,16.55,0.75,226,6,20,1,6,16,331,9,4.5,219,2,528,28900,87.31
Blogs,FALSE,TRUE,54,26,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,20,0.7,1.54,40,7,10,1,7,3,7,6,6,13,1,66,939,134.14
Blogs,FALSE,FALSE,170,274,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,88,38.4,0.03,9,4.44,5,9,40,5,192,24,24,112,1,283,13939,72.6
Blogs,FALSE,FALSE,6,19,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,7.83,2.79,53,0,6,0,0,0,47,0,0,29,0,72,3790,80.64
Blogs,FALSE,FALSE,16,84,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,21.25,3.15,265,30,4,1,30,6,85,9,1.8,68,5,349,6152,72.38
Blogs,FALSE,TRUE,133,53,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,13,3.67,1.72,91,3.29,3,14,46,2,11,4,1,34,4,144,1150,104.55
Blogs,FALSE,FALSE,395,81,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,1,4.81,390,4.6,7,48,221,4,7,0,0,133,0,471,2477,353.86
Blogs,FALSE,FALSE,59,23,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,13.57,8.39,193,3.71,7,7,26,2,95,10,2,84,5,216,6814,71.73
Blogs,FALSE,FALSE,26,14,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,0,0,0,2,0,0,0,0,0,0,5,0,14,68,0
Blogs,FALSE,FALSE,50,82,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,6.57,0.1,8,3,7,1,3,0,46,0,0,44,0,90,3766,81.87
Blogs,FALSE,FALSE,18,20,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,8,1.1,22,2.58,3,12,31,1,24,1,1,35,1,42,2090,87.08
Blogs,FALSE,FALSE,32,9,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,6.22,56,0,1,0,0,0,8,0,0,25,0,65,749,93.63
Blogs,FALSE,FALSE,19,39,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,33,3.23,3.26,127,14.5,30,4,58,1,97,6,6,85,1,166,6649,68.55
Blogs,FALSE,FALSE,14,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,1,0,0,0,0,14,1.75,2,8,3,24,0
Blogs,FALSE,FALSE,45,30,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,30,0,1.77,53,7.5,0,6,45,2,31,0,0,14,0,83,4261,137.45
Blogs,TRUE,FALSE,36,64,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,3.67,0.98,63,3,9,2,6,0,33,0,0,33,0,127,2948,89.33
Blogs,TRUE,FALSE,51,2,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,11,26,52,6,1,1,6,0,11,0,0,2,0,54,1250,113.64
Blogs,FALSE,FALSE,51,79,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,6,1.06,84,3.14,6,29,91,0,36,1,1,49,1,163,4290,119.17
Blogs,FALSE,FALSE,16,14,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,12,0,12.07,169,40.75,0,4,163,0,0,0,0,1,0,183,489,0
Blogs,FALSE,FALSE,5,1025,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,3.67,0.03,34,0,3,0,0,0,11,4,1,590,4,1059,13188,1198.91
Blogs,FALSE,FALSE,46,347,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,15,43.33,0.37,128,23.17,6,6,139,1,260,0,0,166,0,475,18897,72.68
Blogs,FALSE,FALSE,116,213,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17,5.18,0.63,134,34.6,11,5,173,1,57,6,2,54,3,347,5221,91.6
Blogs,FALSE,TRUE,244,5,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,27,0.75,21.2,106,4.6,12,5,23,1,9,0,0,39,0,111,920,102.22
Blogs,FALSE,TRUE,305,164,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,47,3.26,1.18,193,3.65,42,46,168,6,137,0,0,144,0,357,9207,67.2
Blogs,FALSE,FALSE,103,154,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,59,12.07,2.19,338,0,14,0,0,13,169,7,1.75,166,4,492,13307,78.74
Blogs,FALSE,TRUE,287,75,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,48,0.85,2.72,204,4.63,40,16,74,0,34,0,0,123,0,279,3020,88.82
Blogs,TRUE,FALSE,123,97,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,19,2.38,1.74,169,5.22,16,9,47,2,38,0,0,51,0,266,3576,94.11
Blogs,FALSE,FALSE,32,9,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,6.22,56,0,1,0,0,0,8,0,0,25,0,65,749,93.63
Blogs,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,10,0
Blogs,TRUE,FALSE,127,38,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,29.2,8.08,307,7.32,5,28,205,3,146,0,0,135,0,345,10118,69.3
Blogs,FALSE,FALSE,66,148,26,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,21,7.43,0.74,110,5.95,14,22,131,4,104,2,1,117,2,258,8571,82.41
Blogs,FALSE,FALSE,87,54,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,15.5,2.48,134,5.33,4,6,32,0,62,0,0,20,0,188,3965,63.95
Blogs,FALSE,FALSE,113,77,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,4.8,0.64,49,3.5,5,12,42,1,24,0,0,12,0,126,1902,79.25
Blogs,FALSE,FALSE,360,18,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14,53,4.94,89,2.22,1,23,51,0,53,43,8.6,99,5,107,4455,84.06
Blogs,FALSE,FALSE,49,31,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,7.71,3.35,104,5.5,7,10,55,0,54,4,1.33,85,3,135,4136,76.59
Blogs,FALSE,FALSE,107,48,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,40,1.08,52,5.29,2,7,37,4,80,9,9,41,1,100,9128,114.1
Blogs,FALSE,TRUE,55,79,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8,0.14,1.1,87,7.31,7,16,117,4,1,0,0,40,0,166,767,767
Blogs,TRUE,FALSE,128,29,10,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,24,7.07,5.41,157,5.43,14,14,76,3,99,0,0,96,0,186,9355,94.49
Blogs,TRUE,FALSE,141,88,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,47,1.29,3.11,274,16.9,34,10,169,3,44,7,2.33,76,3,362,4620,105
Blogs,FALSE,FALSE,811,62,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,57,0.59,7.11,441,6,46,5,30,0,27,0,0,74,0,503,2822,104.52
Blogs,FALSE,FALSE,55,13,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2.5,4,52,17.2,2,5,86,0,5,0,0,4,0,65,361,72.2
Blogs,TRUE,FALSE,128,96,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,24,2,0.61,59,7.7,5,10,77,2,10,0,0,41,0,155,1911,191.1
Blogs,FALSE,TRUE,52,19,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,5,0.8,1.26,24,2,5,2,4,0,4,0,0,5,0,43,323,80.75
Blogs,FALSE,FALSE,2,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,17,0
Blogs,FALSE,FALSE,128,95,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16,6.8,0.71,67,7.8,15,5,39,3,102,0,0,154,0,162,7793,76.4
Blogs,TRUE,FALSE,79,65,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,20,7.89,1.78,116,9.93,9,15,149,33,71,0,0,38,0,181,8337,117.42
Blogs,FALSE,FALSE,85,179,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,47,52.33,1.08,193,4.2,6,5,21,5,314,8,1.6,175,5,372,27253,86.79
Blogs,FALSE,TRUE,305,164,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,47,3.26,1.18,193,3.65,42,46,168,6,137,0,0,144,0,357,9207,67.2
Blogs,FALSE,FALSE,817,84,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,60,0.31,5.21,438,6,49,5,30,0,15,0,0,87,0,522,2254,150.27
Blogs,FALSE,FALSE,71,15,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,62,0.3,17.93,269,5.25,20,12,63,2,6,40,2.67,75,15,284,1610,268.33
Blogs,TRUE,FALSE,46,40,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,4,0.78,31,6.2,2,5,31,0,8,0,0,23,0,71,796,99.5
Blogs,FALSE,FALSE,74,506,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,20,10.17,0.48,242,32.2,6,10,322,3,61,8,4,69,2,748,6195,101.56
Blogs,FALSE,TRUE,29,124,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,12,0.3,0,0,5,10,1,5,1,3,5,1.67,46,3,124,992,330.67
Blogs,FALSE,TRUE,82,10,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,20,0,9.1,91,5.83,17,6,35,0,0,0,0,21,0,101,376,0
Blogs,FALSE,FALSE,161,41,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14,2,6.32,259,6.95,10,21,146,0,20,1,1,34,1,300,1874,93.7
Blogs,FALSE,TRUE,110,218,18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,40,3.35,0.06,13,6.33,34,6,38,0,114,10,3.33,138,3,231,8744,76.7
Blogs,FALSE,TRUE,40,80,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,16,0.93,0.91,73,7.67,14,3,23,0,13,0,0,118,0,153,3550,273.08
Blogs,FALSE,FALSE,169,238,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,85,0.88,0.21,51,5.65,24,20,113,0,21,0,0,23,0,289,2292,109.14
Blogs,FALSE,FALSE,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Blogs,TRUE,FALSE,326,602,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,66,51,0.75,450,1.2,1,383,461,0,51,0,0,87,0,1052,5961,116.88
Blogs,TRUE,FALSE,251,112,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.36,1.45,162,4.09,39,11,45,1,14,4,2,85,2,274,1548,110.57
Blogs,TRUE,FALSE,185,174,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,54,1.17,0.44,76,2.02,23,41,83,0,27,0,0,84,0,250,2663,98.63
Blogs,TRUE,FALSE,89,35,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,4.57,2.26,79,5,7,2,10,0,32,0,0,31,0,114,2213,69.16
Blogs,TRUE,FALSE,77,62,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,31,2.5,0.53,33,5.07,12,14,71,1,30,0,0,35,0,95,2269,75.63
Blogs,FALSE,TRUE,146,33,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,18,2,1.7,56,6,9,2,12,0,18,0,0,26,0,89,1318,73.22
Blogs,FALSE,TRUE,62,237,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,120,3.25,1.42,336,6.72,20,18,121,1,65,24,1.33,79,18,573,5370,82.62
Blogs,FALSE,FALSE,44,141,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,16,1.19,1.26,177,26.33,16,9,237,0,19,7,7,66,1,318,2782,146.42
Blogs,TRUE,FALSE,276,141,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.15,1.67,236,4.95,39,21,104,1,6,4,2,122,2,377,1708,284.67
Blogs,TRUE,FALSE,298,158,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.31,1.63,257,5.05,39,20,101,1,12,4,2,100,2,415,1836,153
Blogs,TRUE,FALSE,282,136,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,69,0.19,1.88,255,5.53,37,19,105,1,7,4,2,110,2,391,1670,238.57
Blogs,TRUE,FALSE,193,55,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,40,0.03,4.18,230,6.86,34,22,151,0,1,0,0,70,0,285,1080,1080
Blogs,TRUE,FALSE,284,144,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.69,1.65,237,5.6,39,15,84,1,27,4,2,82,2,381,2008,74.37
Blogs,TRUE,FALSE,294,146,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,71,0.5,1.74,254,4.94,38,18,89,1,19,4,2,95,2,400,1905,100.26
Blogs,TRUE,FALSE,286,140,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.18,1.77,248,5.39,39,18,97,1,7,4,2,108,2,388,1612,230.29
Blogs,TRUE,FALSE,278,131,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.51,1.82,238,5.21,39,19,99,1,20,4,2,102,2,369,2034,101.7
Blogs,TRUE,FALSE,264,157,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.21,1.43,224,5.07,39,27,137,1,8,4,2,101,2,381,1751,218.88
Blogs,FALSE,FALSE,50,47,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,27,3.86,4.6,216,2,7,3,6,2,27,14,14,85,1,263,2559,94.78
Blogs,TRUE,FALSE,308,147,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.13,1.85,272,5.39,39,18,97,1,5,4,2,122,2,419,1804,360.8
Blogs,TRUE,FALSE,51,52,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,20,0.82,1.6,83,11.44,17,9,103,1,14,0,0,28,0,135,1140,81.43
Blogs,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0
Blogs,TRUE,FALSE,147,125,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,22,1.27,0.66,82,5,15,16,80,1,19,0,0,30,0,207,2002,105.37
Blogs,TRUE,FALSE,292,146,11,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,74,0.46,1.87,273,5.63,39,19,107,1,18,4,2,116,2,419,2106,117
Blogs,TRUE,FALSE,277,145,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.51,1.58,229,5.44,39,16,87,1,20,4,2,81,2,374,1770,88.5
Blogs,FALSE,FALSE,141,78,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17,1.71,2.31,180,13.33,14,3,40,0,24,11,1,45,11,258,2047,85.29
Blogs,FALSE,TRUE,57,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,32,0.33,49.6,248,8.08,21,12,97,1,7,127,3.34,13,38,253,907,129.57
Blogs,TRUE,FALSE,288,134,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,73,0.38,1.81,243,5.18,39,17,88,1,15,4,2,116,2,377,2011,134.07
